Date,Team,OppTeam,Spread,O/U,Location
2017-11-25,BOS,IND,-3.5,204.0,away
2017-11-25,ORL,PHI,5.5,221.5,away
2017-11-25,UTA,MIL,1.5,197.0,home
2017-11-25,POR,WAS,4.5,202.5,away
2017-11-25,TOR,ATL,-6.5,208.5,away
2017-11-25,NYK,HOU,18.5,213.5,away
2017-11-25,OKC,DAL,-6.0,204.5,away
2017-11-25,NOP,GSW,10.5,228.0,away
2017-11-25,GSW,NOP,-10.5,228.0,home
2017-11-25,CHA,SAS,-1.5,201.5,home
2017-11-25,PHI,ORL,-5.5,221.5,home
2017-11-25,MIL,UTA,-1.5,197.0,away
2017-11-25,LAC,SAC,-4.5,202.5,away
2017-11-25,SAS,CHA,1.5,201.5,away
2017-11-25,WAS,POR,-4.5,202.5,home
2017-11-25,ATL,TOR,6.5,208.5,home
2017-11-25,SAC,LAC,4.5,202.5,home
2017-11-25,DAL,OKC,6.0,204.5,home
2017-11-25,IND,BOS,3.5,204.0,home
2017-11-25,HOU,NYK,-18.5,213.5,home
2017-11-26,MIN,PHX,-11.0,220.5,home
2017-11-26,BKN,MEM,5.5,212.0,away
2017-11-26,CHI,MIA,7.5,195.0,home
2017-11-26,MEM,BKN,-5.5,212.0,home
2017-11-26,MIA,CHI,-7.5,195.0,away
2017-11-26,PHX,MIN,11.0,220.5,away
2017-11-27,BOS,DET,-6.5,199.0,home
2017-11-27,ORL,IND,4.5,218.0,away
2017-11-27,LAL,LAC,4.5,216.5,away
2017-11-27,SAC,GSW,13.0,204.5,away
2017-11-27,DAL,SAS,9.0,194.5,away
2017-11-27,BKN,HOU,18.0,224.5,away
2017-11-27,POR,NYK,-2.0,204.0,away
2017-11-27,DET,BOS,6.5,199.0,away
2017-11-27,CLE,PHI,2.5,224.5,away
2017-11-27,IND,ORL,-4.5,218.0,home
2017-11-27,NYK,POR,2.0,204.0,home
2017-11-27,HOU,BKN,-18.0,224.5,home
2017-11-27,SAS,DAL,-9.0,194.5,home
2017-11-27,GSW,SAC,-13.0,204.5,home
2017-11-27,LAC,LAL,-4.5,216.5,home
2017-11-27,PHI,CLE,-2.5,224.5,home
2017-11-28,WAS,MIN,5.0,209.0,away
2017-11-28,UTA,DEN,1.0,205.5,home
2017-11-28,CLE,MIA,-4.0,210.0,home
2017-11-28,CHI,PHX,0.0,212.5,home
2017-11-28,MIN,WAS,-5.0,209.0,home
2017-11-28,MIA,CLE,4.0,210.0,away
2017-11-28,DEN,UTA,-1.0,205.5,away
2017-11-28,MIL,SAC,-6.5,196.5,away
2017-11-28,SAC,MIL,6.5,196.5,home
2017-11-28,PHX,CHI,-0.0,212.5,away
2017-11-29,NOP,MIN,-6.0,214.5,home
2017-11-29,LAL,GSW,13.5,228.5,home
2017-11-29,NYK,MIA,2.0,206.5,home
2017-11-29,DAL,BKN,-5.5,211.0,home
2017-11-29,PHI,WAS,-7.0,211.0,home
2017-11-29,ORL,OKC,6.0,213.0,home
2017-11-29,DET,PHX,-11.0,216.0,home
2017-11-29,PHX,DET,11.0,216.0,away
2017-11-29,TOR,CHA,-7.0,205.0,home
2017-11-29,WAS,PHI,7.0,211.0,away
2017-11-29,OKC,ORL,-6.0,213.0,away
2017-11-29,MEM,SAS,9.0,195.0,away
2017-11-29,SAS,MEM,-9.0,195.0,home
2017-11-29,IND,HOU,11.0,224.0,away
2017-11-29,CHA,TOR,7.0,205.0,away
2017-11-29,MIA,NYK,-2.0,206.5,away
2017-11-29,GSW,LAL,-13.5,228.5,away
2017-11-29,MIN,NOP,6.0,214.5,away
2017-11-29,BKN,DAL,5.5,211.0,away
2017-11-29,HOU,IND,-11.0,224.0,home
2017-11-30,BOS,PHI,-8.0,211.5,home
2017-11-30,DEN,CHI,-10.5,209.0,home
2017-11-30,LAC,UTA,0.0,202.5,home
2017-11-30,POR,MIL,-4.0,200.5,home
2017-11-30,ATL,CLE,7.5,218.0,home
2017-11-30,MIL,POR,4.0,200.5,away
2017-11-30,CHI,DEN,10.5,209.0,away
2017-11-30,UTA,LAC,-0.0,202.5,away
2017-11-30,CLE,ATL,-7.5,218.0,away
2017-11-30,PHI,BOS,8.0,211.5,away
2017-12-01,WAS,DET,0.0,204.0,home
2017-12-01,ORL,GSW,10.5,228.5,home
2017-12-01,DET,WAS,-0.0,204.0,away
2017-12-01,UTA,NOP,3.5,205.0,home
2017-12-01,MIN,OKC,5.0,208.5,away
2017-12-01,OKC,MIN,-5.0,208.5,home
2017-12-01,MEM,SAS,3.5,193.0,home
2017-12-01,TOR,IND,-7.0,217.0,home
2017-12-01,GSW,ORL,-10.5,228.5,away
2017-12-01,CHI,SAC,1.0,195.5,home
2017-12-01,IND,TOR,7.0,217.0,away
2017-12-01,SAC,CHI,-1.0,195.5,away
2017-12-01,SAS,MEM,-3.5,193.0,away
2017-12-01,NOP,UTA,-3.5,205.0,away
2017-12-01,CHA,MIA,2.0,205.5,away
2017-12-01,MIA,CHA,-2.0,205.5,home
2017-12-02,DET,PHI,4.0,213.0,away
2017-12-02,CLE,MEM,-11.5,205.5,home
2017-12-02,POR,NOP,-7.5,210.5,home
2017-12-02,BKN,ATL,-5.0,217.0,home
2017-12-02,NOP,POR,7.5,210.5,away
2017-12-02,PHX,BOS,12.0,217.0,away
2017-12-02,MIL,SAC,-13.0,199.5,home
2017-12-02,DEN,LAL,-3.5,222.0,home
2017-12-02,MEM,CLE,11.5,205.5,away
2017-12-02,ATL,BKN,5.0,217.0,away
2017-12-02,BOS,PHX,-12.0,217.0,home
2017-12-02,DAL,LAC,-4.5,208.5,home
2017-12-02,LAC,DAL,4.5,208.5,away
2017-12-02,LAL,DEN,3.5,222.0,away
2017-12-02,SAC,MIL,13.0,199.5,away
2017-12-02,PHI,DET,-4.0,213.0,home
2017-12-03,HOU,LAL,-12.0,223.0,away
2017-12-03,SAS,OKC,8.5,199.5,away
2017-12-03,LAC,MIN,12.0,214.0,away
2017-12-03,OKC,SAS,-8.5,199.5,home
2017-12-03,GSW,MIA,-10.5,221.5,away
2017-12-03,ORL,NYK,-2.5,212.0,away
2017-12-03,NYK,ORL,2.5,212.0,home
2017-12-03,MIA,GSW,10.5,221.5,home
2017-12-03,MIN,LAC,-12.0,214.0,home
2017-12-03,LAL,HOU,12.0,223.0,home
2017-12-04,ATL,BKN,-1.0,221.5,home
2017-12-04,IND,NYK,-11.0,212.0,home
2017-12-04,GSW,NOP,-9.0,228.0,away
2017-12-04,CHI,CLE,9.0,210.0,home
2017-12-04,CLE,CHI,-9.0,210.0,away
2017-12-04,NYK,IND,11.0,212.0,away
2017-12-04,PHX,PHI,10.0,227.5,away
2017-12-04,BKN,ATL,1.0,221.5,away
2017-12-04,MIL,BOS,4.5,203.5,away
2017-12-04,ORL,CHA,7.5,218.5,away
2017-12-04,MIN,MEM,-3.0,201.0,away
2017-12-04,DEN,DAL,2.0,209.0,away
2017-12-04,PHI,PHX,-10.0,227.5,home
2017-12-04,UTA,WAS,-4.0,196.5,home
2017-12-04,BOS,MIL,-4.5,203.5,home
2017-12-04,DET,SAS,4.0,200.5,away
2017-12-04,SAS,DET,-4.0,200.5,home
2017-12-04,DAL,DEN,-2.0,209.0,home
2017-12-04,MEM,MIN,3.0,201.0,home
2017-12-04,CHA,ORL,-7.5,218.5,home
2017-12-04,NOP,GSW,9.0,228.0,home
2017-12-04,WAS,UTA,4.0,196.5,away
2017-12-05,TOR,PHX,-14.5,224.5,home
2017-12-05,OKC,UTA,-8.0,199.0,home
2017-12-05,POR,WAS,-6.5,202.5,home
2017-12-05,WAS,POR,6.5,202.5,away
2017-12-05,UTA,OKC,8.0,199.0,away
2017-12-05,PHX,TOR,14.5,224.5,away
2017-12-06,DET,MIL,4.0,204.0,away
2017-12-06,DEN,NOP,5.5,221.5,away
2017-12-06,MIA,SAS,8.0,197.5,away
2017-12-06,SAS,MIA,-8.0,197.5,home
2017-12-06,NOP,DEN,-5.5,221.5,home
2017-12-06,MIL,DET,-4.0,204.0,home
2017-12-06,CHA,GSW,3.0,215.0,home
2017-12-06,LAC,MIN,5.5,210.5,home
2017-12-06,BOS,DAL,-7.5,201.5,home
2017-12-06,ORL,ATL,-6.0,215.5,home
2017-12-06,IND,CHI,-10.0,206.5,home
2017-12-06,ATL,ORL,6.0,215.5,away
2017-12-06,CLE,SAC,-12.5,210.0,home
2017-12-06,NYK,MEM,-1.5,197.0,home
2017-12-06,MEM,NYK,1.5,197.0,away
2017-12-06,SAC,CLE,12.5,210.0,away
2017-12-06,CHI,IND,10.0,206.5,away
2017-12-06,DAL,BOS,7.5,201.5,away
2017-12-06,MIN,LAC,-5.5,210.5,away
2017-12-06,GSW,CHA,-3.0,215.0,away
2017-12-07,HOU,UTA,-6.0,211.5,away
2017-12-07,PHX,WAS,6.5,213.0,home
2017-12-07,BKN,OKC,7.0,215.5,home
2017-12-07,OKC,BKN,-7.0,215.5,away
2017-12-07,LAL,PHI,8.5,221.5,away
2017-12-07,UTA,HOU,6.0,211.5,home
2017-12-07,PHI,LAL,-8.5,221.5,home
2017-12-07,WAS,PHX,-6.5,213.0,away
2017-12-08,MEM,TOR,5.5,201.5,home
2017-12-08,DET,GSW,5.5,212.0,home
2017-12-08,SAS,BOS,-2.5,197.5,home
2017-12-08,ORL,DEN,-2.0,218.0,home
2017-12-08,NOP,SAC,-9.5,208.5,home
2017-12-08,MIL,DAL,-6.5,202.0,home
2017-12-08,DAL,MIL,6.5,202.0,away
2017-12-08,CHI,CHA,9.5,202.5,away
2017-12-08,CHA,CHI,-9.5,202.5,home
2017-12-08,GSW,DET,-5.5,212.0,away
2017-12-08,TOR,MEM,-5.5,201.5,away
2017-12-08,CLE,IND,-3.5,221.0,away
2017-12-08,DEN,ORL,2.0,218.0,away
2017-12-08,SAC,NOP,9.5,208.5,away
2017-12-08,BOS,SAS,2.5,197.5,away
2017-12-08,IND,CLE,3.5,221.0,home
2017-12-09,POR,HOU,8.5,217.0,home
2017-12-09,CHA,LAL,-3.5,211.5,home
2017-12-09,HOU,POR,-8.5,217.0,away
2017-12-09,PHI,CLE,5.5,220.5,away
2017-12-09,CLE,PHI,-5.5,220.5,home
2017-12-09,LAC,WAS,2.0,205.5,home
2017-12-09,ORL,ATL,5.5,208.0,away
2017-12-09,CHI,NYK,3.5,200.0,home
2017-12-09,NYK,CHI,-3.5,200.0,away
2017-12-09,WAS,LAC,-2.0,205.5,away
2017-12-09,MEM,OKC,4.5,197.0,home
2017-12-09,UTA,MIL,-0.0,197.0,away
2017-12-09,LAL,CHA,3.5,211.5,away
2017-12-09,SAS,PHX,-5.0,205.5,away
2017-12-09,PHX,SAS,5.0,205.5,home
2017-12-09,ATL,ORL,-5.5,208.0,home
2017-12-09,MIL,UTA,0.0,197.0,home
2017-12-09,BKN,MIA,2.5,212.5,home
2017-12-09,OKC,MEM,-4.5,197.0,away
2017-12-09,MIA,BKN,-2.5,212.5,away
2017-12-10,ATL,NYK,5.5,206.0,away
2017-12-10,PHI,NOP,6.5,218.0,away
2017-12-10,DAL,MIN,8.0,208.0,away
2017-12-10,DEN,IND,5.0,217.5,away
2017-12-10,BOS,DET,-1.0,201.0,away
2017-12-10,TOR,SAC,-9.0,207.0,away
2017-12-10,MIN,DAL,-8.0,208.0,home
2017-12-10,NYK,ATL,-5.5,206.0,home
2017-12-10,SAC,TOR,9.0,207.0,home
2017-12-10,NOP,PHI,-6.5,218.0,home
2017-12-10,IND,DEN,-5.0,217.5,home
2017-12-10,DET,BOS,1.0,201.0,home
2017-12-11,NOP,HOU,13.5,227.5,away
2017-12-11,CHA,OKC,7.5,206.5,away
2017-12-11,POR,GSW,8.0,217.0,away
2017-12-11,TOR,LAC,-6.0,215.0,away
2017-12-11,HOU,NOP,-13.5,227.5,home
2017-12-11,MEM,MIA,-1.5,194.0,home
2017-12-11,CHI,BOS,5.5,193.5,home
2017-12-11,OKC,CHA,-7.5,206.5,home
2017-12-11,GSW,POR,-8.0,217.0,home
2017-12-11,LAC,TOR,6.0,215.0,home
2017-12-11,MIA,MEM,1.5,194.0,away
2017-12-11,BOS,CHI,-5.5,193.5,away
2017-12-12,CLE,ATL,-12.0,215.0,home
2017-12-12,DET,DEN,-6.5,211.0,home
2017-12-12,NYK,LAL,-2.5,211.0,home
2017-12-12,BKN,WAS,3.5,214.0,home
2017-12-12,DAL,SAS,6.0,200.0,home
2017-12-12,MIN,PHI,-5.0,214.5,home
2017-12-12,SAC,PHX,-4.5,210.0,home
2017-12-12,PHX,SAC,4.5,210.0,away
2017-12-12,PHI,MIN,5.0,214.5,away
2017-12-12,SAS,DAL,-6.0,200.0,away
2017-12-12,WAS,BKN,-3.5,214.0,away
2017-12-12,LAL,NYK,2.5,211.0,away
2017-12-12,DEN,DET,6.5,211.0,away
2017-12-12,ATL,CLE,12.0,215.0,away
2017-12-13,HOU,CHA,-12.0,219.0,home
2017-12-13,PHX,TOR,12.0,220.5,home
2017-12-13,NOP,MIL,-2.0,217.5,home
2017-12-13,BOS,DEN,-6.0,208.5,home
2017-12-13,IND,OKC,1.0,213.5,home
2017-12-13,ORL,LAC,1.0,210.5,home
2017-12-13,WAS,MEM,-7.5,199.0,home
2017-12-13,OKC,IND,-1.0,213.5,away
2017-12-13,MIA,POR,-2.5,203.5,home
2017-12-13,CHI,UTA,5.5,196.5,home
2017-12-13,MIL,NOP,2.0,217.5,away
2017-12-13,CHA,HOU,12.0,219.0,away
2017-12-13,TOR,PHX,-12.0,220.5,away
2017-12-13,LAC,ORL,-1.0,210.5,away
2017-12-13,MEM,WAS,7.5,199.0,away
2017-12-13,UTA,CHI,-5.5,196.5,away
2017-12-13,POR,MIA,2.5,203.5,away
2017-12-13,DEN,BOS,6.0,208.5,away
2017-12-14,BKN,NYK,-1.5,212.5,home
2017-12-14,ATL,DET,4.0,205.5,home
2017-12-14,SAC,MIN,11.0,202.0,away
2017-12-14,MIN,SAC,-11.0,202.0,home
2017-12-14,DAL,GSW,10.0,210.0,away
2017-12-14,DET,ATL,-4.0,205.5,away
2017-12-14,NYK,BKN,1.5,212.5,away
2017-12-14,LAL,CLE,10.0,220.5,away
2017-12-14,CLE,LAL,-10.0,220.5,home
2017-12-14,GSW,DAL,-10.0,210.0,home
2017-12-15,LAC,WAS,10.5,208.5,away
2017-12-15,MEM,ATL,-6.5,199.0,home
2017-12-15,OKC,PHI,-1.0,213.5,away
2017-12-15,BOS,UTA,-4.5,197.0,home
2017-12-15,DEN,NOP,-1.5,222.0,home
2017-12-15,TOR,BKN,-13.0,218.0,home
2017-12-15,MIL,CHI,-8.5,205.0,home
2017-12-15,IND,DET,-5.0,207.5,home
2017-12-15,CHA,MIA,-5.0,203.5,home
2017-12-15,WAS,LAC,-10.5,208.5,home
2017-12-15,SAS,HOU,8.0,214.0,away
2017-12-15,CHI,MIL,8.5,205.0,away
2017-12-15,PHI,OKC,1.0,213.5,home
2017-12-15,ATL,MEM,6.5,199.0,away
2017-12-15,ORL,POR,4.5,208.5,home
2017-12-15,BKN,TOR,13.0,218.0,away
2017-12-15,HOU,SAS,-8.0,214.0,home
2017-12-15,UTA,BOS,4.5,197.0,away
2017-12-15,NOP,DEN,1.5,222.0,away
2017-12-15,MIA,CHA,5.0,203.5,away
2017-12-15,DET,IND,5.0,207.5,away
2017-12-15,POR,ORL,-4.5,208.5,away
2017-12-16,DAL,SAS,6.0,198.5,away
2017-12-16,OKC,NYK,-4.5,202.0,away
2017-12-16,CHA,POR,-3.5,205.0,home
2017-12-16,HOU,MIL,-11.0,222.0,home
2017-12-16,CLE,UTA,-9.5,212.0,home
2017-12-16,NYK,OKC,4.5,202.0,home
2017-12-16,MIN,PHX,-12.0,218.0,home
2017-12-16,MIA,LAC,-6.0,205.5,home
2017-12-16,SAS,DAL,-6.0,198.5,home
2017-12-16,MEM,BOS,5.5,195.0,home
2017-12-16,BOS,MEM,-5.5,195.0,away
2017-12-16,LAC,MIA,6.0,205.5,away
2017-12-16,UTA,CLE,9.5,212.0,away
2017-12-16,PHX,MIN,12.0,218.0,away
2017-12-16,POR,CHA,3.5,205.0,away
2017-12-16,MIL,HOU,11.0,222.0,away
2017-12-17,CLE,WAS,2.0,216.0,away
2017-12-17,WAS,CLE,-2.0,216.0,home
2017-12-17,IND,BKN,-3.5,220.0,away
2017-12-17,TOR,SAC,-12.0,203.0,home
2017-12-17,SAC,TOR,12.0,203.0,away
2017-12-17,DET,ORL,-8.5,204.5,home
2017-12-17,ORL,DET,8.5,204.5,away
2017-12-17,BKN,IND,3.5,220.0,home
2017-12-18,OKC,DEN,-5.0,211.0,home
2017-12-18,CHA,NYK,-8.5,206.0,home
2017-12-18,LAL,GSW,5.5,218.5,home
2017-12-18,DAL,PHX,-7.5,209.0,home
2017-12-18,MIN,POR,-4.5,207.5,home
2017-12-18,SAS,LAC,-11.5,199.5,home
2017-12-18,MIA,ATL,-1.0,201.5,away
2017-12-18,BOS,IND,-2.5,206.5,away
2017-12-18,PHX,DAL,7.5,209.0,away
2017-12-18,PHI,CHI,-2.0,209.5,away
2017-12-18,NYK,CHA,8.5,206.0,away
2017-12-18,DEN,OKC,5.0,211.0,away
2017-12-18,GSW,LAL,-5.5,218.5,away
2017-12-18,LAC,SAS,11.5,199.5,away
2017-12-18,UTA,HOU,12.0,216.5,away
2017-12-18,ATL,MIA,1.0,201.5,home
2017-12-18,CHI,PHI,2.0,209.5,home
2017-12-18,HOU,UTA,-12.0,216.5,home
2017-12-18,POR,MIN,4.5,207.5,away
2017-12-18,IND,BOS,2.5,206.5,home
2017-12-19,CLE,MIL,-1.0,215.0,away
2017-12-19,MIL,CLE,1.0,215.0,home
2017-12-19,WAS,NOP,-2.0,217.0,home
2017-12-19,SAC,PHI,8.5,207.5,away
2017-12-19,PHI,SAC,-8.5,207.5,home
2017-12-19,NOP,WAS,2.0,217.0,away
2017-12-20,GSW,MEM,-9.5,204.5,home
2017-12-20,SAS,POR,2.5,198.5,away
2017-12-20,IND,ATL,-5.0,213.5,away
2017-12-20,UTA,OKC,8.0,197.0,away
2017-12-20,MIN,DEN,-0.0,215.5,away
2017-12-20,CHI,ORL,-5.0,210.0,home
2017-12-20,PHX,LAC,5.5,215.5,away
2017-12-20,OKC,UTA,-8.0,197.0,home
2017-12-20,HOU,LAL,-15.0,225.5,home
2017-12-20,CHA,TOR,2.0,212.0,home
2017-12-20,DAL,DET,1.0,197.0,home
2017-12-20,LAL,HOU,15.0,225.5,away
2017-12-20,TOR,CHA,-2.0,212.0,away
2017-12-20,LAC,PHX,-5.5,215.5,home
2017-12-20,SAC,BKN,5.5,206.0,away
2017-12-20,MIA,BOS,9.0,200.0,away
2017-12-20,ORL,CHI,5.0,210.0,away
2017-12-20,ATL,IND,5.0,213.5,home
2017-12-20,DET,DAL,-1.0,197.0,away
2017-12-20,BKN,SAC,-5.5,206.0,home
2017-12-20,DEN,MIN,0.0,215.5,home
2017-12-20,BOS,MIA,-9.0,200.0,home
2017-12-20,POR,SAS,-2.5,198.5,home
2017-12-20,MEM,GSW,9.5,204.5,away
2017-12-21,PHX,MEM,3.5,203.0,home
2017-12-21,TOR,PHI,-4.0,217.5,away
2017-12-21,PHI,TOR,4.0,217.5,home
2017-12-21,CHI,CLE,10.0,216.0,away
2017-12-21,MEM,PHX,-3.5,203.0,away
2017-12-21,UTA,SAS,2.0,195.0,home
2017-12-21,NYK,BOS,2.5,203.5,home
2017-12-21,BOS,NYK,-2.5,203.5,away
2017-12-21,CLE,CHI,-10.0,216.0,home
2017-12-21,SAS,UTA,-2.0,195.0,away
2017-12-22,OKC,ATL,-11.0,204.0,home
2017-12-22,MIA,DAL,2.0,195.5,home
2017-12-22,POR,DEN,2.0,203.0,home
2017-12-22,ATL,OKC,11.0,204.0,away
2017-12-22,DAL,MIA,-2.0,195.5,away
2017-12-22,HOU,LAC,-12.0,221.0,home
2017-12-22,LAL,GSW,12.0,216.0,away
2017-12-22,CHA,MIL,5.0,209.0,away
2017-12-22,MIL,CHA,-5.0,209.0,home
2017-12-22,NOP,ORL,-6.0,218.0,away
2017-12-22,DEN,POR,-2.0,203.0,away
2017-12-22,DET,NYK,-6.5,202.0,home
2017-12-22,ORL,NOP,6.0,218.0,home
2017-12-22,WAS,BKN,-6.5,215.0,away
2017-12-22,NYK,DET,6.5,202.0,away
2017-12-22,BKN,WAS,6.5,215.0,home
2017-12-22,GSW,LAL,-12.0,216.0,home
2017-12-22,LAC,HOU,12.0,221.0,away
2017-12-23,ATL,DAL,1.5,203.0,home
2017-12-23,OKC,UTA,1.5,197.5,away
2017-12-23,LAC,MEM,-1.0,197.5,away
2017-12-23,SAC,SAS,6.0,196.0,home
2017-12-23,NOP,MIA,-3.0,209.0,away
2017-12-23,ORL,WAS,12.0,212.0,away
2017-12-23,SAS,SAC,-6.0,196.0,away
2017-12-23,PHI,TOR,7.5,218.0,away
2017-12-23,CHA,MIL,2.0,207.0,home
2017-12-23,MIL,CHA,-2.0,207.0,away
2017-12-23,TOR,PHI,-7.5,218.0,home
2017-12-23,MIA,NOP,3.0,209.0,home
2017-12-23,DEN,GSW,8.0,217.0,away
2017-12-23,MEM,LAC,1.0,197.5,home
2017-12-23,MIN,PHX,-8.0,217.0,away
2017-12-23,UTA,OKC,-1.5,197.5,home
2017-12-23,BOS,CHI,-8.0,204.5,home
2017-12-23,LAL,POR,-3.0,200.5,home
2017-12-23,DAL,ATL,-1.5,203.0,away
2017-12-23,PHX,MIN,8.0,217.0,home
2017-12-23,IND,BKN,-9.5,216.0,home
2017-12-23,POR,LAL,3.0,200.5,away
2017-12-23,GSW,DEN,-8.0,217.0,home
2017-12-23,CHI,BOS,8.0,204.5,away
2017-12-23,WAS,ORL,-12.0,212.0,home
2017-12-23,BKN,IND,9.5,216.0,away
2017-12-25,NYK,PHI,1.5,211.5,home
2017-12-25,MIN,LAL,-6.0,216.0,away
2017-12-25,WAS,BOS,4.0,208.5,away
2017-12-25,GSW,CLE,-4.5,216.0,home
2017-12-25,CLE,GSW,4.5,216.0,away
2017-12-25,HOU,OKC,-1.0,219.5,away
2017-12-25,PHI,NYK,-1.5,211.5,away
2017-12-25,BOS,WAS,-4.0,208.5,home
2017-12-25,OKC,HOU,1.0,219.5,home
2017-12-25,LAL,MIN,6.0,216.0,home
2017-12-26,TOR,DAL,-6.0,210.0,away
2017-12-26,IND,DET,1.5,207.5,away
2017-12-26,PHX,MEM,1.5,204.5,home
2017-12-26,ORL,MIA,8.5,204.5,away
2017-12-26,CHI,MIL,7.5,211.5,away
2017-12-26,MIA,ORL,-8.5,204.5,home
2017-12-26,BKN,SAS,12.0,207.0,away
2017-12-26,UTA,DEN,6.0,205.0,away
2017-12-26,DEN,UTA,-6.0,205.0,home
2017-12-26,SAC,LAC,5.5,205.5,away
2017-12-26,MEM,PHX,-1.5,204.5,away
2017-12-26,SAS,BKN,-12.0,207.0,home
2017-12-26,DAL,TOR,6.0,210.0,home
2017-12-26,MIL,CHI,-7.5,211.5,home
2017-12-26,DET,IND,-1.5,207.5,home
2017-12-26,LAC,SAC,-5.5,205.5,home
2017-12-27,MIN,DEN,-5.0,211.5,home
2017-12-27,CHA,BOS,1.0,207.0,home
2017-12-27,IND,DAL,-3.5,203.0,home
2017-12-27,ATL,WAS,5.5,214.0,home
2017-12-27,CHI,NYK,-1.5,208.0,home
2017-12-27,NOP,BKN,-9.0,222.0,home
2017-12-27,LAL,MEM,-3.5,202.5,home
2017-12-27,SAC,CLE,9.0,208.0,home
2017-12-27,GSW,UTA,-11.0,203.5,home
2017-12-27,OKC,TOR,-3.5,209.0,home
2017-12-27,TOR,OKC,3.5,209.0,away
2017-12-27,UTA,GSW,11.0,203.5,away
2017-12-27,CLE,SAC,-9.0,208.0,away
2017-12-27,MEM,LAL,3.5,202.5,away
2017-12-27,BKN,NOP,9.0,222.0,away
2017-12-27,NYK,CHI,1.5,208.0,away
2017-12-27,WAS,ATL,-5.5,214.0,away
2017-12-27,DAL,IND,3.5,203.0,away
2017-12-27,BOS,CHA,-1.0,207.0,away
2017-12-27,DEN,MIN,5.0,211.5,away
2017-12-28,ORL,DET,4.0,205.5,home
2017-12-28,DET,ORL,-4.0,205.5,away
2017-12-28,HOU,BOS,-2.0,216.0,away
2017-12-28,MIN,MIL,4.5,212.0,away
2017-12-28,NYK,SAS,10.5,199.0,away
2017-12-28,POR,PHI,2.0,207.0,home
2017-12-28,SAS,NYK,-10.5,199.0,home
2017-12-28,PHI,POR,-2.0,207.0,away
2017-12-28,MIL,MIN,-4.5,212.0,home
2017-12-28,BOS,HOU,2.0,216.0,home
2017-12-29,PHX,SAC,2.5,211.0,away
2017-12-29,MIL,OKC,6.5,208.0,away
2017-12-29,DAL,NOP,6.5,212.5,away
2017-12-29,CHA,GSW,10.0,211.5,away
2017-12-29,IND,CHI,3.0,206.5,away
2017-12-29,ATL,TOR,11.0,218.0,away
2017-12-29,HOU,WAS,-2.0,224.5,away
2017-12-29,BKN,MIA,6.0,204.0,away
2017-12-29,MIA,BKN,-6.0,204.0,home
2017-12-29,WAS,HOU,2.0,224.5,home
2017-12-29,TOR,ATL,-11.0,218.0,home
2017-12-29,CHI,IND,-3.0,206.5,home
2017-12-29,GSW,CHA,-10.0,211.5,home
2017-12-29,NOP,DAL,-6.5,212.5,home
2017-12-29,OKC,MIL,-6.5,208.0,home
2017-12-29,SAC,PHX,-2.5,211.0,home
2017-12-29,LAL,LAC,3.0,218.0,home
2017-12-29,LAC,LAL,-3.0,218.0,away
2017-12-30,MEM,GSW,14.5,206.0,away
2017-12-30,CLE,UTA,-2.5,207.5,away
2017-12-30,POR,ATL,-2.0,204.0,away
2017-12-30,DET,SAS,5.0,197.5,home
2017-12-30,NOP,NYK,-5.5,216.5,home
2017-12-30,DEN,PHI,-7.0,214.0,home
2017-12-30,PHI,DEN,7.0,214.0,away
2017-12-30,ATL,POR,2.0,204.0,home
2017-12-30,UTA,CLE,2.5,207.5,home
2017-12-30,GSW,MEM,-14.5,206.0,home
2017-12-30,NYK,NOP,5.5,216.5,away
2017-12-30,SAS,DET,-5.0,197.5,away
2017-12-30,ORL,MIA,1.5,206.0,home
2017-12-30,MIA,ORL,-1.5,206.0,away
2017-12-31,MIN,IND,-3.0,208.5,away
2017-12-31,BKN,BOS,9.5,209.5,away
2017-12-31,LAL,HOU,15.0,225.5,away
2017-12-31,CHA,LAC,2.0,211.5,away
2017-12-31,DAL,OKC,8.0,203.5,away
2017-12-31,MEM,SAC,2.0,192.0,away
2017-12-31,PHX,PHI,3.5,221.0,home
2017-12-31,SAC,MEM,-2.0,192.0,home
2017-12-31,OKC,DAL,-8.0,203.5,home
2017-12-31,LAC,CHA,-2.0,211.5,home
2017-12-31,HOU,LAL,-15.0,225.5,home
2017-12-31,BOS,BKN,-9.5,209.5,home
2017-12-31,IND,MIN,3.0,208.5,home
2017-12-31,WAS,CHI,-8.0,211.0,home
2017-12-31,PHI,PHX,-3.5,221.0,away
2017-12-31,CHI,WAS,8.0,211.0,away
2018-01-01,CHI,POR,-3.0,201.5,home
2018-01-01,BKN,ORL,-1.5,219.0,home
2018-01-01,POR,CHI,3.0,201.5,away
2018-01-01,LAL,MIN,10.0,214.0,away
2018-01-01,TOR,MIL,-6.0,213.0,home
2018-01-01,ORL,BKN,1.5,219.0,away
2018-01-01,MIN,LAL,-10.0,214.0,home
2018-01-01,MIL,TOR,6.0,213.0,away
2018-01-02,CLE,POR,-8.5,216.0,home
2018-01-02,LAC,MEM,-6.0,206.0,home
2018-01-02,SAC,CHA,4.0,205.0,home
2018-01-02,PHX,ATL,-1.0,217.0,home
2018-01-02,NYK,SAS,5.5,200.5,home
2018-01-02,CHA,SAC,-4.0,205.0,away
2018-01-02,MEM,LAC,6.0,206.0,away
2018-01-02,ATL,PHX,1.0,217.0,away
